,Date,User,Tweet
14033,2022-09-07 09:17:03+00:00,seaneverdry_,These new owners hm. Why would they sack Thomas Tuchel?
14034,2022-09-07 09:17:01+00:00,Faithbliss6,"@FrankKhalidUK It's too early to sack Tuchel 
I'm really disappointed in Todd Boehly and his consortium 💔💔"
14035,2022-09-07 09:17:01+00:00,mucunguzi_edson,BREAKING: Chelsea sack Head Coach Thomas Tuchel 🔵❌
14036,2022-09-07 09:17:00+00:00,wirtzinho27,@nocontextfooty literally everything chelsea is it is thanks to tuchel and they sack him 💀
14037,2022-09-07 09:16:59+00:00,PoorEPLrefereer,"BREAKING: Chelsea sack Head Coach Thomas Tuchel 🔵❌
 https://t.co/iiJkDbMjrO"
14038,2022-09-07 09:16:59+00:00,SteveShovlar,So Chelsea sack Thomas Tuchel. Come to AFC Bournemouth Thomas and show your ability.
14039,2022-09-07 09:16:59+00:00,StormCFC,Fully backed him in transfers . Obviously it takes time for the new players to jell . But Naa let’s sack Tuchel fucking joke I hate them and it’s consistently happening which is terrible . Gonna miss you Tuchel ! https://t.co/lVORBGDucD
14040,2022-09-07 09:16:58+00:00,shaWshank_15,"So they spent almost €280 m to make a squad based on Thomas Tuchel preference, and then they sack Thomas Tuchel itself after only 6 EPL games and 1 CL games. https://t.co/k1rAUlLsIk https://t.co/eR6SoLwwok"
14041,2022-09-07 09:16:58+00:00,SmsImpulse,@SkySportsNews They got Auba just to sack Tuchel lol
14042,2022-09-07 09:16:58+00:00,Tetley1988,Shit a brick Chelsea sack Tuchel?! Mental decision
14043,2022-09-07 09:16:58+00:00,RealToili,Chelsea sack Tuchel after stuttering start to season! @AmaniBruce @CSakwah
14044,2022-09-07 09:16:58+00:00,benard_lk,BREAKING: Chelsea sack Head Coach Thomas Tuchel. https://t.co/x0b1g2VmQR
14045,2022-09-07 09:16:56+00:00,colinwashbourne,"😲😲😲🤭🤭🤭
Thomas Tuchel: Chelsea sack manager following Champions League defeat - https://t.co/ZejhdIRvI9"
14046,2022-09-07 09:16:56+00:00,AghedoOsaze,"Tuchel sack is the best news I’ve received in a while.

“Better than Pep and Klopp”

Lmao."
14047,2022-09-07 09:16:56+00:00,sayedminhajalif,@ChelseaFC Chelsea gave Tuchel power in the market and let him spend over £200m just to sack him 5 games into the season.😭🥹
14048,2022-09-07 09:16:56+00:00,PoojaMedia,"Tuchel got the sack letter through mail in the bus on their way to the airport. 😭

From Croatia to Germany. 

Boehly no nice 🤣"
14049,2022-09-07 09:16:55+00:00,ugo_himself,"Chelsea sack manager Thomas Tuchel
Chelsea have sacked manager Thomas Tuchel following their 1-0 Champions League defeat last night."
14050,2022-09-07 09:16:54+00:00,TmNappyboy,@Chale_HomIeThis I never talk sey make dem sack Tuchel
14051,2022-09-07 09:16:54+00:00,ShresthaBheart,@aregmi450 last jot para ma sack hanyo yar sab tuchel ko signing garesi
14052,2022-09-07 09:16:54+00:00,cfcsafa,Naaaa we were literally rebuilding why would you sack Tuchel?
14053,2022-09-07 09:16:53+00:00,glory_of_ph07,@PoojaMedia Dem don sack Tuchel.
14054,2022-09-07 09:16:53+00:00,SampaAsa,"@QueenMancunian Those gys don't need prayers
How can you sack a coach like Tuchel
Jesus Christ"
14055,2022-09-07 09:16:52+00:00,Winnolab1,"@nitrotheegod @AbsoluteChelsea @ChelseaFC Tf, they want to sack Tuchel?"
14056,2022-09-07 09:16:52+00:00,Candymac23,@BadManBetting Got Tuchel the sack m8
14057,2022-09-07 09:16:52+00:00,ak_fredd,I know we are playing shit but it’s too early to sack Tuchel… what’s going on?
14058,2022-09-07 09:16:51+00:00,arsenalallday_,No way they gave £253M to Tuchel just to sack him afterwards 😭😭.
14059,2022-09-07 09:16:50+00:00,tjnofear26,Tuchel sack!!!!!!!
14060,2022-09-07 09:16:49+00:00,_leckymomoh,Chealsea no even get chills..them sack Tuchel😳😳
14061,2022-09-07 09:16:49+00:00,Paris_onye,Dem don sack Tuchel now now 🤣 🤣
14062,2022-09-07 09:16:49+00:00,Saherayi_15,Thomas Tuchel: Chelsea sack manager following Champions League defeat https://t.co/hFgAFycUab
14063,2022-09-07 09:16:49+00:00,132busroute,Chelsea sack Tuchel !
14064,2022-09-07 09:16:49+00:00,nxpir,"They sign that lump auba purely because tuchel likes him and he wanted to play for tuchel again, then sack the manager the next day? what the fuck is going on at that club"
14065,2022-09-07 09:16:49+00:00,LFC__Missy,"WTAF?? 

https://t.co/0fPf5HFmFr
Chelsea sacks head coach Thomas Tuchel https://t.co/9dlWzmFB9T"
14066,2022-09-07 09:16:49+00:00,_Chzzyb,BREAKING! Chelsea sack Thomas Tuchel.
14067,2022-09-07 09:16:48+00:00,ricky_friktion,Man dem really sack tuchel?!😳
14068,2022-09-07 09:16:47+00:00,MikeHal08477906,"@joshyfinchy @DeadlineDayLive Abramovich would have sacked someone the minute they tried to convince him to get rid of an experienced £100 million striker and replace him with Raheem Sterling! If it was down to Thomas Tuchel, he deserves the sack."
14069,2022-09-07 09:16:47+00:00,Odogu_jnr,"How did Chelsea sack tuchel and @FabrizioRomano no talk am?, I no believe till fabrizio talk am"
14070,2022-09-07 09:16:47+00:00,hardiksinhjade7,@SatyamY71349257 @RajKotharii @AshalataDevi4 Bhai lo ho gaya sack tuchel😂
14071,2022-09-07 09:16:46+00:00,AngusSinclair12,Hoards of cash injected into Tuchel’s #CFC project only to sack him less than a week after the transfer market 🥴
14072,2022-09-07 09:16:45+00:00,liuken_exe,Bro? Tuchel got the sack and the season just started. mad
14073,2022-09-07 09:16:45+00:00,Official_OKOLI,"Chelsea sacks Thomas Tuchel 😥

Sorry blues https://t.co/cO6dBqI4lG"
14074,2022-09-07 09:16:45+00:00,SundayMailZim,JUST IN: @ChelseaFC sack Tuchel https://t.co/NCvVtKqlW3
14075,2022-09-07 09:16:44+00:00,obinnaaah,lmao why would you sack tuchel
14076,2022-09-07 09:16:44+00:00,black_daddy01,"Why why why😭😭

Why the fuck would you sack tuchel at this point,what do Chelsea plan on achieving?
Any other coach apart from Zidane is a downgrade"
14077,2022-09-07 09:16:43+00:00,itsdmrbrown,"Omo @ChelseaFC dey vex me... Which one be to sack Tuchel?

On top 1-0.... wetin happen abeg?

Omo I don tire for this team."
14078,2022-09-07 09:16:43+00:00,Femi_MartinsOG,"Tuchel sack was deserved and a very early one, Chelsea can still  save their season."
14079,2022-09-07 09:16:43+00:00,NzuchiTimes,Chelsea SACK Thomas Tuchel after Champions League defeat https://t.co/pF32hDZdGr
14080,2022-09-07 09:16:42+00:00,AllenHolt1,"Good grief! That is a shock.

Thomas Tuchel: Chelsea sack manager following Champions League defeat - https://t.co/0lTY46SpYn"
14081,2022-09-07 09:16:42+00:00,Enriquefavour,"Idk mahn
Why would you sack your tuchel?
Explain like I'm a kid, I see no sense here."
14082,2022-09-07 09:16:42+00:00,oscardelaholar,Them don sack tuchel now now 😲
14083,2022-09-07 09:16:40+00:00,chapohenri_,"@nel_syn @Sweet_cocolatey Like how una go just wake up one morning, sack Tuchel??? Na Serious Agberolism de worry the club 😂"
14084,2022-09-07 09:16:40+00:00,QueenOfLoveQOL,To be honest this Tuchel sack is not necessary at this point
14085,2022-09-07 09:16:40+00:00,tonypierson2,"Chelsea sack head coach Thomas Tuchel after Champions League defeat

Surprised 🤷‍♂️ https://t.co/xfAFydzXQ4"
14086,2022-09-07 09:16:40+00:00,CFCZAK1,"So we get him aubameyang and then sack him 1 week later, yeah tuchel definitely flipped at told for some shit and Todd sacked him straight away"
14087,2022-09-07 09:16:39+00:00,Iam_yemmie,"Honestly, Chelsea is a useless club. The sack of tuchel doesn't make any sense to me at alllllll"
14088,2022-09-07 09:16:39+00:00,JohnnyTinks,Eeii so it’s true dem sack Tuchel 😳😳
14089,2022-09-07 09:16:37+00:00,LegitGistz,BREAKING: Chelsea FC sack manager Thomas Tuchel https://t.co/bx9pxj9xp6
14090,2022-09-07 09:16:37+00:00,indykaila,BREAKING: Chelsea sack Head Coach Thomas Tuchel
14091,2022-09-07 09:16:37+00:00,republic975fm,"Official: @ChelseaFC sack Thomas Tuchel as manager #CFC #Tuchel 

Thomas Tuchel Sack 
Chelsea 

#Republic975 
#RepublicSports https://t.co/1SUQks6jKy"
14092,2022-09-07 09:16:37+00:00,89Ahmad,"It's a Chelsea thing. Tbh we have been average recently and this guy didn't offer any solutions and kept picking the wrong players. I mentioned it that he will get the sack soon. Played himself, I did like Tuchel but oh well. Now let's go get someone and win a trophy https://t.co/eKnGRZ3ks2"
14093,2022-09-07 09:16:36+00:00,AbbakarGiwa,"@SaboAnash @AbberMelor @aminu_bala 🤣🤣🤣🤣 They don sack Tuchel, we no go die now."
14094,2022-09-07 09:16:36+00:00,SPORTSCIRCUSINT,Chelsea sack Thomas Tuchel as manager https://t.co/NgaXDfnc60 https://t.co/Els1vVWcWs
14095,2022-09-07 09:16:36+00:00,mhis_blessing,"#BREAKING_news🔥

CHELSEA 💙 football club sack THOMAS TUCHEL"
14096,2022-09-07 09:16:36+00:00,est_moses,Todd Boehly sacks Thomas Tuchel. The Chelsea philosophy of sacking managers continues 😂💀 https://t.co/PmHLz9eRh3
14097,2022-09-07 09:16:35+00:00,simpforjusther,Wtf why have they sacked Tomas tuchel he was a good manager he won us the champions league and now because players can’t perform they sack him what a load of bs man honestly I wish you the best Mr tuchel
14098,2022-09-07 09:16:35+00:00,rhyswills26,Didn’t see Tuchel getting the sack this soon or at all
14099,2022-09-07 09:16:35+00:00,CunningSports,Chelsea sack Tuchel https://t.co/OpDu5ho53P #NewsStory
14100,2022-09-07 09:16:34+00:00,Nelson_Richii,"To be honest, this is shit.
Why would Chelsea sack Tuchel? Why!!!
This man has not gone a season without bringing in trophies.
He's just having a few bad days and boom he's been sacked. Chelsea new ownership are doing shit.
If that's how Liverpool treated Klopp Liverpool won't"
14101,2022-09-07 09:16:34+00:00,Aadozo,"I didn't expect Chelsea to sack Thomas Tuchel however, with the way they started the new season, it was always coming."
14102,2022-09-07 09:16:33+00:00,RiteBlog9ja,Chelsea sack Thomas Tuchel 😳 https://t.co/tdQssAiJZj
14103,2022-09-07 09:16:33+00:00,MariiaTheNet,"🚨Chelsea sack Thomas Tuchel

""The Club would like to place on record its gratitude to Thomas and his staff for all their efforts during their time with the Club"" mentioned in the statement. 

🏆🏆🏆Tuchel won the #UCL, the Super Cup and Club World Cup with the team 

#Chelsea https://t.co/bp86R5j7td"
14104,2022-09-07 09:16:33+00:00,McFeekgangan,So Dinamo Zagreb don sack Tuchel 😂😂
14105,2022-09-07 09:16:33+00:00,mstephens2112,Lol Joke of a club! Who you gonna get who’s better and why give him millions to spend just to sack him a few weeks later! Lol #Tuchel https://t.co/jvwqsQOtRf
14106,2022-09-07 09:16:32+00:00,AndyPeters316,"WOW!!! 

Thomas Tuchel: Chelsea sack manager following Champions League defeat - https://t.co/jhmF1wNlIf"
14107,2022-09-07 09:16:32+00:00,Kolanath1,"Breaking News: Chelsea sacks Thomas Tuchel. 

cc: @dat_biglee411 @Govshina @uchesame @Sports_Doctor2 https://t.co/tOgsW8ZQUT"
14108,2022-09-07 09:16:32+00:00,William27244404,Thomas Tuchel: Chelsea sack manager following Champions League defeat - https://t.co/IjivLH2J7a
14109,2022-09-07 09:16:32+00:00,Ovo_strydz,@selvrm Bro !!! Brandon Rogers was the first coach I Dey expect say dem go sack after the Bournemouth coach !!! Not Tuchel 😂😂😂
14110,2022-09-07 09:16:30+00:00,Birrane11,"Crazy decision on Tuchel, building a whole summer with Tuchel signings to sack him one week into September. Thought the process was to let him build a squad. Granted results weren’t ideal lately but only six games in! Who’s out there worth going for?"
14111,2022-09-07 09:16:30+00:00,rosenyonam18,Even Lampard is still a coach and its Tuchel that got the sack???
14112,2022-09-07 09:16:29+00:00,IamTopsy4real,I said it yesterday and today Tuchel is sack. https://t.co/hDx0RDGZyQ
14113,2022-09-07 09:16:28+00:00,lea_shwy,I honestly do not understand the need to sack Tuchel....man’s rebuilding and it takes time. I’m tired of this club.
14114,2022-09-07 09:16:28+00:00,mosesanucha,Chelsea sack Tuchel
14115,2022-09-07 09:16:28+00:00,Aye_Eras,Bring back Thomas Tuchel. Please don’t sack him😂😭 https://t.co/ehh006dgOr
14116,2022-09-07 09:16:26+00:00,Deepakr05,how useless those articles on how Tuchel loves to work with Auba have become. Played 58 mins leading to the sack.
14117,2022-09-07 09:16:26+00:00,SucreMamito22,"WTF is this news
Is it not too early to Sack Thomas Tuchel"
14118,2022-09-07 09:16:25+00:00,xoxo_vibez,"Una sack Tuchel? Ah, no chills at all?"
14119,2022-09-07 09:16:25+00:00,Rooney198,They should have allowed man utd play chelsea before they sack Tuchel sha.
14120,2022-09-07 09:16:25+00:00,RepublicNewsGh1,"Official: @ChelseaFC sack Thomas Tuchel as manager #CFC #Tuchel 

Thomas Tuchel Sack 
Chelsea 

#Republic975 
#RepublicSports https://t.co/GcWkTBKnMP"
14121,2022-09-07 09:16:25+00:00,sanvelly,"Chelsea so ungrateful🤪.

Why dem go sack Tuchel?🤦🏽‍♂️"
14122,2022-09-07 09:16:24+00:00,SW18YID,6 minutes after Chelsea sack Tuchel hahahahhaha https://t.co/0lTjToBNaK
14123,2022-09-07 09:16:24+00:00,A_badmann,Ain't no way Tuchel got the sack before Big Lamps
14124,2022-09-07 09:16:23+00:00,Sauceboi____,#Chelsea sack manager Tuchel after disappointing start to the season
14125,2022-09-07 09:16:22+00:00,EdmundOris,"Mr Progressive Football Thomas Tuchel has been sacked by Chelsea. 

Why did Chelsea’s owners sack him if he was playing progressive football?"
14126,2022-09-07 09:16:22+00:00,prosper_hardy,So dem sack tuchel like that 😹#Chelsea  celebrate 😹 https://t.co/xQ18yDts44
14127,2022-09-07 09:16:22+00:00,Cufflinks_music,@ChelseaFC Such a rash decision to sack Tuchel
14128,2022-09-07 09:16:21+00:00,Lealea2009,Chelsea SACK Thomas Tuchel after Champions League defeat https://t.co/v39recpehJ @MailSport
14129,2022-09-07 09:16:21+00:00,guru_kalexis,"Nothing anybody can tell me,

Abrahamovich still owns Chelsea 

That Tuchel sack was his call"
14130,2022-09-07 09:16:21+00:00,tyrone_amadin,@cfc_mido They better have a plan. Spending all that money to sack my man six games in with no replacement. No dof is crazy. Tuchel getting sacked before we get a dof
14131,2022-09-07 09:16:20+00:00,ChusD2,"Blue bad boys done sack tuchel 
🤣🤣🤣
Small nyash dey shake.
#Chelsea #Tuchel"
14132,2022-09-07 09:16:20+00:00,robert_dramani,Chelsea sack manager Thomas Tuchel https://t.co/XHNrCsQhJt
14133,2022-09-07 09:16:20+00:00,haqnificent,Chelsea don sack Tuchel? Lmaoooooo
14134,2022-09-07 09:16:20+00:00,todaynigernews,Chelsea SACK Thomas Tuchel after Champions League defeat https://t.co/rjvB20eI3u
14135,2022-09-07 09:16:19+00:00,EuanRourkeJourn,You can’t heavily back a manager in the transfer market and then sack him. Too early in the season and no clear backup available. It’s a huge call from the owners. #Chelsea #Tuchel https://t.co/jUEFopudKT
14136,2022-09-07 09:16:18+00:00,BerkshireBoys_,Wow Chelsea sack Tuchel!!! Very interesting thinking from the owner!! #CFC #Tuchel
14137,2022-09-07 09:16:18+00:00,Iewdawg,boehly gave tuchel £300m just to sack him i’m in tears this guy is jokes
14138,2022-09-07 09:16:17+00:00,CoadedIBK,"Ehn! Them don sack Thomas Tuchel, wetin go come happen to all the players wey them sign?"
14139,2022-09-07 09:16:17+00:00,local_man5,"@Olaz01 Them sack tuchel, wtf"
14140,2022-09-07 09:16:15+00:00,Dzeko_in_denial,Boehly trying too hard to be like Abramovich. Gave Tuchel 200m to spend only to sack him. https://t.co/lIiJARzGUK
14141,2022-09-07 09:16:15+00:00,StuckWith19,Think he left on his own ngl there's no way Boehley was spending 150 millions on Tuchel's targets just to sack him within a week
14142,2022-09-07 09:16:14+00:00,sxchels,"Supposedly backing Tuchel in the T/F window and then sack him after 2 games. 

Please make it make sense!
#CFC #Tuchel #KTBFFH"
14143,2022-09-07 09:16:14+00:00,ItsAustinW_,So the club back Tuchel the entire transfer window then sack him 2 games after the window closes?! Fucking hell 😅
14144,2022-09-07 09:16:14+00:00,enormous_jr,they backed tuchel all summer just to sack him after 2 weeks💔
14145,2022-09-07 09:16:14+00:00,Alanmc1885,"Jaysus! 

RTE news : Chelsea sack Thomas Tuchel after stuttering start

https://t.co/6jJinwgq57"
14146,2022-09-07 09:16:13+00:00,BylineTV_,There’s absolutely no reason to sack Thomas Tuchel it makes zero sense
14147,2022-09-07 09:16:13+00:00,adigun_sukoboy,"Chelsea sack Tuchel.....

What a bad decision!!!"
14148,2022-09-07 09:16:13+00:00,cgtnafrica,#BREAKING: Chelsea sacks head coach Thomas Tuchel following Tuesday's 1-0 defeat against Dinamo Zagreb in their opening match of this season's UEFA Champions League. https://t.co/SaMeAPjwrj
14149,2022-09-07 09:16:13+00:00,mosigisis,That Tuchel sack is so random
14150,2022-09-07 09:16:12+00:00,OzilChop,Crazy odds were on Arteta getting the sack after Tuchel won the UCL buh Arteta is up high the table and Tuchel is being sacked 😭😭😭
14151,2022-09-07 09:16:12+00:00,JaafaAdan,@ChelseaFC Tuchel wasn't the problem...Players were never serious with their roles. It is very unfortunate for the new board  to sack such a great Coach.
14152,2022-09-07 09:16:12+00:00,Sikiruadepoju,Lmao Chelsea don sack Thomas Tuchel https://t.co/kY3q4Uyd54
14153,2022-09-07 09:16:11+00:00,kojoteqqila,You back Tuchel with his signings and then sack him. A new coach comes and clears all of them...my club is madt
14154,2022-09-07 09:16:11+00:00,oscarp018h,Tuchel getting the sack. Wow. That is disgraceful.
14155,2022-09-07 09:16:11+00:00,CrawfishStanley,@ochanya__ they don sack Tuchel ooo😂
14156,2022-09-07 09:16:09+00:00,CFC_Avinash,Areee bc Todd why did u back Tuchel...if u wanted to sack him this early. What the hell is this. https://t.co/WJOn28b7dE
14157,2022-09-07 09:16:09+00:00,SheuFederal,"Wait, Chelsea don sack Tuchel 😳😳

Omooo Chelsea no get joy Oo"
14158,2022-09-07 09:16:09+00:00,dozzaafc11,Chelsea are a joke club. Let Tuchel spend over 200m then sack him 6 games into the season 🤣
14159,2022-09-07 09:16:07+00:00,ibbonpoint,BREAKING: Chelsea sack Head Coach Thomas Tuchel 🔵❌
14160,2022-09-07 09:16:07+00:00,italomwo,"The decision to sack Tuchel I damn too hasty to me. You're just getting a new team together ffs, give the man time to find the right balance but no. It's a Chelsea fc thing to sack manager untimely."
14161,2022-09-07 09:16:07+00:00,HuttonPlays,So strange backing Tuchel so heavily with the amount they spent to only go and sack him this early in the season.
14162,2022-09-07 09:16:07+00:00,suzytuny4u,One guy predicted this Tuchel sack and Pochettino appointment on this street in June.
14163,2022-09-07 09:16:07+00:00,Ayomarley7,Finally Una don Sack Tuchel 😂
14164,2022-09-07 09:16:06+00:00,TheArsenalOG,"After spending over 250m Tuchel gets the sack, that's a tradition that hasn't changed in Chelsea 😂 https://t.co/Z5HnFRHMBM"
14165,2022-09-07 09:16:06+00:00,hughes_jrr,and chelsea don sack tuchel 🤣🤣
14166,2022-09-07 09:16:05+00:00,greengooldhive,"boehly backed tuchel only to sack him….. 

wow"
14167,2022-09-07 09:16:05+00:00,nasirofLFC,"Tbh I didn't see the Tuchel sack coming 😭,
Can't believe he was sacked before Gerrard and Lampard 🤦🏼‍♂️🤦🏼‍♂️"
14168,2022-09-07 09:16:05+00:00,ghoi56,@ChelseaFC Chelsea gave Tuchel power in the market and let him spend over £200m just to sack him 5 games into the season. WHAT 😭
14169,2022-09-07 09:16:05+00:00,UmarHaq14,"boehly better have the right answer, tuchel imo one of the best tacticians rn and decided to sack him in a transitional period"
14170,2022-09-07 09:16:04+00:00,joshkingdal,Too early to  sack Thomas Tuchel in my opinion.
14171,2022-09-07 09:16:04+00:00,Chelsea4lifelol,"@ChelseaFC Bro really? Instead of supporting the manager, you're sacking him as fast as we're losing some games. The board is horrendous, like cmon? Should we really sack managers 24/7, this was a very wrong decision in my opinion and I support Tuchel."
14172,2022-09-07 09:16:02+00:00,AlessioTackle,So after spending 300M and lot of defenders for his tactics they sack tuchel after a few weeks of the season??
14173,2022-09-07 09:16:02+00:00,Fifa22nyame_,@MrReaganJerry Dem sack Tuchel ?
14174,2022-09-07 09:16:01+00:00,mattsteve20,@ChelseaFC Shocking decision. Poor Result? YES! Worth a sack? I don't think so. Except Tuchel clashed with Todd Boehly or something crazy happened behind the scenes. This is a Rookie decision at a key moment in the season. Finding a replacement isn't going to be an easy ride.
14175,2022-09-07 09:16:00+00:00,spencerquaye,@eastsportsman Todd Boehly sacks Thomas Tuchel. I want to use your medium to register the displeasure of ASU. TT should be given contract extension 🤣🤣🤣🤣 #BringbackTT #CitiCBS
14176,2022-09-07 09:16:00+00:00,peterpaschal2,"This players have successfully sack Thomas Tuchel. 

Where do Chelsea go from here now? 

I thought Chelsea is transition!!!"
14177,2022-09-07 09:16:00+00:00,AFC_Carys,@Dmmanz_ Crazy stuff. Didn’t like Tuchel like that but way too early to sack him when you invested this much into his vision
14178,2022-09-07 09:15:59+00:00,TrumpetLikeVoi1,This Tuchel sack is one of the shocking news you will see this month.
14179,2022-09-07 09:15:59+00:00,LukePoth123,@Culturecams Spent 280 ms on players for Tuchel system just to sack him a week later! This screams UTD
14180,2022-09-07 09:15:58+00:00,comicdavstar,"E be like say this “sack” thing dey the foundation and constitution of Chelsea if not, why? This is damn too hasty, harsh and rash! Good luck Tuchel @ChelseaFC"
14181,2022-09-07 09:15:58+00:00,i_imma_,"But why Chelsea sack Thomas Tuchel.
Make it make sense please."
14182,2022-09-07 09:15:57+00:00,Houlton11,What an awful decision to sack Tuchel after that BS transfer window from Boehly
14183,2022-09-07 09:15:57+00:00,janjanelay,WTFFF Why sack Tuchel? What the actual f? 😩
14184,2022-09-07 09:15:56+00:00,daveaji,"Wait, so we signed all these players for Tuchel only to sack him?? WTF??"
14185,2022-09-07 09:15:56+00:00,Abiodun756,Chelsea sack Tuchel …
14186,2022-09-07 09:15:55+00:00,dasuki_usman,"There’s definitely a lot of back stories to Tuchel getting the sack, not solely on Chelsea’s performance 
Not wanting Ronaldo maybe?!"
14187,2022-09-07 09:15:55+00:00,fkeyzdagenuis,Chelsea sacks Tuchel. Ain't this a little bit hasty?
14188,2022-09-07 09:15:55+00:00,yemutd,Always knew tuchel would get the sack before may
14189,2022-09-07 09:15:55+00:00,just_imagine17,#Chelsea Football Club sack Thomas Tuchel https://t.co/sZPqULfn8I
14190,2022-09-07 09:15:54+00:00,Nveigh,"He banna, did @ChelseaFC just sack Tuchel???"
14191,2022-09-07 09:15:53+00:00,CFC_Eisa,@KanteBeStopped7 I'm fuming what the actual fuck was the point in having a transfer window with Tuchel if at the first point of struggle we sack him
14192,2022-09-07 09:15:53+00:00,Mr_jb_Maverick,@FabrizioRomano you didn’t have news on Tuchel before his sack ?All your  @ChelseaFC contacts played you 😆
14193,2022-09-07 09:15:53+00:00,UneekClowds,Chelsea sack manager Thomas Tuchel https://t.co/yeed8Z2Dfm via @BBCSport
14194,2022-09-07 09:15:52+00:00,aaronn93_,Thought it was someone taking the piss about Tuchel getting the sack until I seen a club statement notification pop up🙃
14195,2022-09-07 09:15:52+00:00,riddishpoladia,Thomas Tuchel ko sack kardiya bc
14196,2022-09-07 09:15:52+00:00,Tehila_O,"I really don't support Tuchel's sack!!
It's not necessary!!!
Nonsense!!!"
14197,2022-09-07 09:15:51+00:00,isawmatty,"BREAKING !!! Chelsea sacks Thomas Tuchel 
United fans kicked out the greedy Glazers"
14198,2022-09-07 09:15:51+00:00,CHASEX101,"@Naija_PR Thomas Tuchel: why did you sack me 
Chelsea: They never see me coming https://t.co/B29oRCrfIe"
14199,2022-09-07 09:15:51+00:00,MCFC_Elite,it feels so extremely premature to sack Tuchel rn
14200,2022-09-07 09:15:51+00:00,jj7jeffrey,"Boehly is crazy man 😭

Too harsh to sack Tuchel after 6 games. No time for the new signings to settle in."
14201,2022-09-07 09:15:50+00:00,ofentsetsie,They let Tuchel buy all those players just to sack him a week later.
14202,2022-09-07 09:15:50+00:00,Wizkid79597041,I learnt they've sack 'I will build a team no one will like to play against' oh Tuchel 😂😂😂😭😂😭 https://t.co/pdiim0EzYX
14203,2022-09-07 09:15:50+00:00,FritzDeuces,Them Sack Tuchel 🤣🤣🤣🤣🤣🤣🤣
14204,2022-09-07 09:15:50+00:00,PolySarkcess,Tuchel use Octagon formation make Boehly sack am 😭😭😭😂😂
14205,2022-09-07 09:15:50+00:00,ughramik,They let Tuchel spend over 200M just to sack him a week later
14206,2022-09-07 09:15:50+00:00,b_ydamilola,Omo Dem sack tuchel ni sha
14207,2022-09-07 09:15:49+00:00,Amok912,"Chelsea sack Tuchel,  who dem go appoint?"
14208,2022-09-07 09:15:48+00:00,brfcharry2,let tuchel sign all them players just to sack him a couple weeks later😮‍💨 https://t.co/r5cEkeylok
14209,2022-09-07 09:15:48+00:00,26D2ND_,"Wtf!!!!!!!!!!
Why would they sack Tuchel! I'm heartbroken man🤦🏾‍♂️ f*ck this club!
#CFC"
14210,2022-09-07 09:15:48+00:00,Mezdroni,"🚨 Breaking News 🚨

Chelsea sack Thomas Tuchel as head coach.

#CFC #Tuchel https://t.co/fnLMUqD4km"
14211,2022-09-07 09:15:47+00:00,22Fila,Dem don sack tuchel 😂
14212,2022-09-07 09:15:47+00:00,MessigC10,This is honestly horrible. I am really sad and dissapointed with out new owners. Backed Tuchel in the transfer market just to sack him. What’s the point? #Boehlyout
14213,2022-09-07 09:15:47+00:00,Tumwinejoshuaa,#Breaking Chelsea have sack Tomas Tuchel via @David_Ornstein https://t.co/azSrDvFECh
14214,2022-09-07 09:15:47+00:00,skk_ls,"🚨 Chelsea sack Thomas Tuchel after shock UCL defeat 

https://t.co/qdl3y7VNlL"
14215,2022-09-07 09:15:47+00:00,PositiveEyeZim,"Chelsea sack manager Thomas Tuchel
Chelsea have sacked manager Thomas Tuchel following their 1-0 Champions League defeat last night.
https://t.co/hIfWz1WLqq https://t.co/2IxlJG4rW2"
14216,2022-09-07 09:15:47+00:00,ruffyJARGO,Tuchel chop sack letter before Rodgers. What a life
14217,2022-09-07 09:15:47+00:00,ZinoMulla,BREAKING: Chelsea Sack Tuchel
14218,2022-09-07 09:15:46+00:00,10bansh,I’d sack Galtier for Tuchel right now Chelsea just got a shit unfixable team
14219,2022-09-07 09:15:45+00:00,kenny_fmm,"Too soon to sack tuchel imo, dude just brought in the striker he needed"
14220,2022-09-07 09:15:44+00:00,MobilePunch,"BREAKING: Chelsea Sack Tuchel 

Chelsea Football Club have on Wednesday parted company with Head Coach Thomas Tuchel.

This was revealed in a statement issued by the club on its website. https://t.co/pysRwSJT4C"
14221,2022-09-07 09:15:43+00:00,JJ_19_04,Tuchel getting sacked is soooo poor man. Guy won you a CL and you sack him? Very premature sacking too
14222,2022-09-07 09:15:42+00:00,Nesh_nskie,No way did they just sack Tuchel. 🤣
14223,2022-09-07 09:15:42+00:00,BarryJayson,"Auba signs for Chelsea to play under Tuchel. 

Less then a week later they sack him. This club is a shambles."
14224,2022-09-07 09:15:41+00:00,LeicesterFanTV,"Chelsea sack Thomas Tuchel !
Poch at head of the queue to go there.
Chelsea owners not messing around…. #cfc #lcfc #leicester https://t.co/oe5jufU9H8"
14225,2022-09-07 09:15:41+00:00,i_am_fatjoe,@Tommygivenchi @ChelseaFC Dem don sack Tuchel .. Yesterday match no be match wey chelsea suppose draw talk more of losing ..Serve him right !!!
14226,2022-09-07 09:15:40+00:00,JayDonDanny,@gyaigyimii Dem sack Tuchel ooo
14227,2022-09-07 09:15:40+00:00,CHINONSOPECULIA,@mrbayoa1 made Chelsea sack Tuchel https://t.co/TceUeqwXn5
14228,2022-09-07 09:15:39+00:00,dtmindlessbeezy,Way too early to sack Tuchel
